"id","age","male","eduyears","employed","income"
14763,32,1,12.5,1,2000
14764,39,0,7,1,450
14764,45,1,7,1,550
14765,29,0,7,1,450
14765,28,1,9.5,1,500
14766,53,0,7,1,1100
14766,24,1,12.5,1,1300
14766,26,0,17,1,1600
14767,53,0,12.5,1,1500
14767,24,1,14,1,1700
14767,26,0,17,1,2300
14768,41,0,12.5,1,100
14768,35,1,7,1,200
14768,19,1,9.5,1,NA
14768,15,1,3.5,1,100
14768,13,1,3.5,1,30
14769,20,1,9.5,1,NA
14769,15,1,7,1,200
14769,13,1,3.5,1,84
14770,53,0,12.5,1,1150
14770,24,1,12.5,1,900
14771,26,0,14,1,1080
14772,44,1,17,1,750
14773,44,1,17,1,1100
14774,47,1,7,1,800
14776,46,1,7,1,NA
14776,46,0,7,1,200
14781,33,0,17,1,2750
14782,35,0,17,1,800
14783,48,1,12.5,1,NA
14783,22,0,17,1,600
14784,59,1,12.5,1,1500
14785,59,0,9.5,1,800
14785,32,1,9.5,1,NA
14786,40,1,3.5,1,1300
14787,41,1,7,1,1200
14789,56,1,9.5,1,1000
14790,52,0,14,1,1300
14792,23,1,12.5,1,1050
14792,24,0,12.5,1,1880
14793,23,1,17,1,800
14793,24,0,14,1,1200
14794,23,1,9.5,1,2500
14794,22,0,12.5,1,NA
14794,27,1,7,1,NA
14795,59,0,7,1,450
14795,41,1,9.5,1,450
14795,24,1,7,1,500
14796,42,1,9.5,1,450
14797,51,1,12.5,1,2700
14797,48,0,17,1,1600
14798,51,1,12.5,1,1100
14798,48,0,17,1,800
14800,43,1,3.5,1,310
14804,49,0,12.5,1,NA
14805,33,1,17,1,2000
14805,34,0,14,1,NA
14806,44,0,9.5,1,710
14806,57,1,7,1,900
14806,21,1,12.5,1,NA
14807,44,0,9.5,1,920
14807,57,1,7,1,900
14807,21,1,12.5,1,NA
14808,57,1,3.5,1,1116
14808,24,1,3.5,1,200
14808,59,1,9.5,1,500
14809,34,1,9.5,1,NA
14809,35,0,9.5,1,500
14810,53,0,7,1,100
14810,23,1,9.5,1,50
14811,41,1,12.5,1,1800
14812,74,1,9.5,1,1350
14813,58,1,9.5,1,600
14813,27,0,17,1,NA
14814,39,1,12.5,1,2000
14815,48,1,3.5,1,280
14815,38,0,3.5,1,150
14816,52,1,7,1,NA
14816,54,0,7,1,NA
14816,24,1,12.5,1,NA
14817,57,0,7,1,525
14817,38,1,7,1,600
14818,32,0,7,1,280
14819,20,1,9.5,1,180
14820,36,1,9.5,1,2500
14820,36,0,12.5,1,1000
14821,36,1,9.5,1,3200
14821,37,0,12.5,1,700
14822,35,1,12.5,1,900
14823,35,1,12.5,1,900
14824,43,1,12.5,1,1400
14824,37,0,12.5,1,1400
14826,41,0,17,1,780
14826,34,0,12.5,1,200
14827,41,0,17,1,600
14827,34,0,14,1,200
14828,52,1,3.5,1,600
14829,53,1,7,1,800
14829,33,1,12.5,1,500
14830,38,1,9.5,1,2700
14831,39,1,7,1,2540
14836,30,0,9.5,1,150
14836,27,1,9.5,1,500
14837,31,0,3.5,1,150
14837,28,1,7,1,500
14840,59,1,7,1,1600
14841,57,0,17,1,1700
14841,29,0,17,1,1200
14842,27,1,12.5,1,2000
14844,51,0,14,1,2175
14845,54,1,12.5,1,850
14845,32,1,14,1,850
14846,28,1,12.5,1,4860
14847,29,0,12.5,1,600
14848,30,1,14,1,2440
14848,35,0,17,1,3540
14849,41,0,9.5,1,300
14850,46,1,12.5,1,1200
14851,37,1,12.5,1,1000
14851,21,0,9.5,1,700
14852,37,1,12.5,1,1080
14853,27,0,9.5,1,2350
14853,33,1,9.5,1,NA
14854,73,1,17,1,1448
14855,74,1,3.5,1,220
14855,45,0,3.5,1,250
14856,41,1,7,1,306
14856,40,0,9.5,1,150
14857,38,1,9.5,1,900
14857,18,1,9.5,1,280
14858,49,0,12.5,1,1200
14859,47,0,12.5,1,1500
14860,61,1,7,1,560
14861,35,1,9.5,1,1250
14861,34,0,17,1,600
14862,30,1,12.5,1,1000
14862,29,0,17,1,700
14863,31,1,12.5,1,800
14863,29,0,17,1,600
14864,32,1,9.5,1,300
14865,58,1,7,1,400
14866,58,1,9.5,1,400
14867,48,1,7,1,550
14868,48,1,7,1,500
14871,51,1,17,1,1000
14871,48,0,14,1,600
14871,23,1,14,1,200
14872,51,1,12.5,1,1500
14872,49,0,17,1,1000
14873,46,0,7,1,400
14873,23,1,12.5,1,1200
14874,74,0,7,1,NA
14874,44,0,17,1,1026
14874,30,1,12.5,1,600
14875,57,1,9.5,1,NA
14875,53,0,9.5,1,600
14875,19,0,12.5,1,1500
14876,36,1,12.5,1,1000
14877,71,0,12.5,1,1050
14878,51,1,14,1,900
14878,24,0,9.5,1,280
14879,43,0,12.5,1,1000
14879,22,0,17,1,660
14880,38,1,17,1,NA
14880,34,0,14,1,1200
14881,33,1,14,1,900
14882,46,1,9.5,1,1000
14883,45,1,9.5,1,1100
14884,34,0,17,1,1000
14885,28,0,9.5,1,150
14885,40,1,7,1,60
14886,58,1,12.5,1,NA
14887,58,1,9.5,1,1080
14887,25,0,12.5,1,850
14887,23,1,12.5,1,600
14888,59,1,9.5,1,1800
14888,27,1,12.5,1,1400
14888,25,0,17,1,850
14888,23,1,12.5,1,1400
14889,34,1,9.5,1,750
14890,66,0,3.5,1,160
14890,40,1,3.5,1,NA
14891,31,1,14,1,1180
14892,34,0,7,1,200
14892,35,1,3.5,1,150
14893,54,0,9.5,1,1254
14894,39,0,17,1,2300
14894,38,1,12.5,1,1900
14895,60,1,7,1,1750
14896,49,1,9.5,1,1800
14897,30,1,12.5,1,950
14898,24,1,12.5,1,3400
14899,41,0,7,1,900
14899,45,1,3.5,1,700
14900,25,0,14,1,4650
14903,48,1,7,1,2000
14903,25,1,14,1,300
14904,44,1,7,1,1200
14904,21,0,12.5,1,400
14904,18,1,3.5,1,800
14905,47,0,3.5,1,150
14905,24,1,7,1,600
14905,21,1,7,1,500
14905,19,0,9.5,1,700
14906,26,1,7,1,800
14907,50,1,12.5,1,4000
14907,23,1,12.5,1,3850
14908,40,1,12.5,1,1400
14909,46,0,14,1,636
14910,47,0,14,1,1000
14911,29,1,12.5,1,800
14911,24,0,14,1,300
14911,19,0,12.5,1,300
14912,29,1,12.5,1,300
14912,25,0,12.5,1,800
14912,19,0,12.5,1,600
14913,56,1,12.5,1,1000
14914,56,1,12.5,1,1000
14915,54,1,12.5,1,800
14915,25,0,17,1,1500
14916,54,1,12.5,1,1000
14916,26,0,17,1,800
14917,42,0,17,1,645
14918,43,0,17,1,600
14919,42,0,12.5,1,1795
14919,44,1,9.5,1,800
14919,19,1,9.5,1,870
14920,43,0,7,1,1715
14920,44,1,7,1,1000
14920,19,1,12.5,1,840
14922,36,0,9.5,1,270
14923,23,1,9.5,1,1000
14925,66,1,7,1,2000
14925,32,0,17,1,2400
14925,29,1,9.5,1,2400
14926,35,1,9.5,1,4800
14926,33,0,14,1,1360
14930,45,1,7,1,600
14930,40,0,12.5,1,600
14931,38,0,12.5,1,1100
14932,44,1,17,1,1300
14932,37,0,17,1,1400
14934,54,1,12.5,1,NA
14934,27,0,12.5,1,600
14935,27,0,17,1,1000
14936,42,1,3.5,1,500
14936,37,0,7,1,350
14936,20,1,9.5,1,150
14936,18,1,9.5,1,300
14938,37,1,7,1,NA
14938,38,1,9.5,1,NA
14939,26,0,12.5,1,350
14939,25,1,12.5,1,250
14939,30,1,9.5,1,520
14940,67,1,12.5,1,1420
14940,31,1,14,1,500
14941,68,1,9.5,1,850
14941,37,0,7,1,150
14942,70,1,7,1,450
14943,37,1,9.5,1,1800
14943,40,0,3.5,1,400
14945,28,1,12.5,1,600
14945,19,0,9.5,1,600
14946,49,0,9.5,1,1400
14947,45,1,14,1,1800
14947,45,0,12.5,1,1100
14948,25,1,9.5,1,200
14948,23,1,9.5,1,200
14949,27,1,12.5,1,800
14949,27,0,14,1,2720
14951,49,0,12.5,1,1200
14952,22,1,14,1,NA
14953,30,1,14,1,NA
14953,28,1,17,1,NA
14954,47,1,12.5,1,2500
14955,47,1,12.5,1,NA
14956,37,1,12.5,1,1300
14956,35,0,9.5,1,1000
14957,37,1,12.5,1,1470
14957,35,0,12.5,1,970
14958,53,1,12.5,1,610
14958,44,0,17,1,900
14959,53,1,12.5,1,570
14959,44,0,17,1,500
14960,31,1,7,1,420
14960,30,0,17,1,1430
14961,32,1,7,1,460
14961,30,0,17,1,880
14962,61,1,17,1,3800
14963,61,1,17,1,12300
14963,40,0,17,1,450
14963,40,1,9.5,1,1900
14965,46,1,12.5,1,2000
14965,46,0,17,1,1620
14966,89,1,7,1,210
14969,67,1,12.5,1,500
14969,39,1,12.5,1,500
14969,30,1,17,1,700
14970,39,1,9.5,1,700
14970,30,1,17,1,300
14971,52,1,9.5,1,2000
14972,52,1,9.5,1,1500
14973,40,1,7,1,720
14974,56,1,9.5,1,800
14977,55,0,12.5,1,900
14978,55,0,12.5,1,650
14979,39,1,7,1,1200
14980,66,1,3.5,1,500
14981,66,1,7,1,650
14985,59,1,7,1,370
14985,38,0,7,1,140
14986,44,1,14,1,2500
14986,44,0,17,1,1200
14988,59,1,12.5,1,400
14989,60,1,17,1,700
14990,28,1,12.5,1,1200
14990,31,0,12.5,1,800
14992,24,1,14,1,250
14993,53,1,9.5,1,400
14993,46,0,9.5,1,600
14994,33,1,12.5,1,700
14994,30,0,12.5,1,1300
14995,49,0,7,1,450
14995,20,0,9.5,1,100
14995,18,1,9.5,1,50
14999,40,0,9.5,1,1060
15000,41,0,12.5,1,920
15001,28,1,17,1,NA
15002,43,1,12.5,1,3300
15002,25,1,14,1,500
15003,22,0,12.5,1,600
15004,22,0,12.5,1,800
15005,56,1,7,1,NA
15005,42,0,9.5,1,75
15006,48,0,7,1,150
15006,61,1,7,1,1320
15006,31,0,9.5,1,150
15007,48,0,3.5,1,150
15007,61,1,3.5,1,1000
15007,31,0,9.5,1,150
15008,26,1,7,1,300
15009,29,1,9.5,1,1500
15010,35,1,7,1,200
15011,31,1,14,1,1300
15012,52,0,12.5,1,850
15012,48,1,9.5,1,1500
15014,61,1,14,1,1500
15014,54,0,17,1,1900
15015,50,1,14,1,600
15015,48,0,14,1,600
15015,24,1,14,1,500
15015,20,1,14,1,400
15016,23,1,14,1,600
15017,54,1,7,1,5200
15017,27,1,12.5,1,2700
15018,40,1,7,1,1200
15022,44,1,17,1,1600
15022,34,0,17,1,2100
15023,30,1,12.5,1,900
15023,31,0,17,1,890
15024,34,1,14,1,1200
15025,34,1,14,1,1300
15026,56,1,12.5,1,NA
15028,50,0,3.5,1,285
15028,21,0,12.5,1,150
15030,38,1,9.5,1,1500
15031,50,0,12.5,1,1000
15031,29,0,7,1,700
15032,31,1,9.5,1,850
15033,44,1,17,1,1200
15034,45,1,7,1,300
15034,45,0,7,1,150
15034,23,0,14,1,320
15035,19,1,9.5,1,NA
15036,57,1,9.5,1,750
15036,22,1,9.5,1,300
15037,57,1,7,1,2100
15037,22,1,9.5,1,120
15038,42,1,9.5,1,1500
15038,20,1,12.5,1,1500
15039,42,1,9.5,1,2000
15039,20,1,12.5,1,3000
15042,53,0,9.5,1,890
15043,54,0,9.5,1,580
15044,59,1,7,1,3500
15044,29,0,9.5,1,200
15044,27,1,9.5,1,500
15046,43,1,7,1,150
15047,43,1,7,1,270
15048,37,0,14,1,800
15048,19,0,12.5,1,150
15049,45,1,9.5,1,8800
15050,48,1,17,1,NA
15051,54,1,17,1,NA
15052,63,0,9.5,1,1020
15053,36,1,9.5,1,1000
15053,32,0,17,1,1515
15054,34,1,12.5,1,600
15054,31,0,17,1,600
15055,42,1,9.5,1,450
15055,38,0,9.5,1,150
15055,22,1,9.5,1,NA
15056,32,1,7,1,1600
15057,55,1,12.5,1,600
15058,34,0,12.5,1,140
15058,45,1,12.5,1,1200
15059,50,1,12.5,1,4850
15059,32,0,14,1,1800
15060,65,1,3.5,1,800
15060,59,0,7,1,20
15060,24,1,12.5,1,1000
15061,35,1,7,1,300
15062,31,0,12.5,1,1000
15062,37,1,14,1,1100
15063,32,0,12.5,1,1000
15063,37,1,17,1,1500
15063,35,1,12.5,1,1500
15064,40,1,14,1,1000
15064,41,0,17,1,700
15065,47,0,7,1,250
15066,36,1,7,1,400
15067,57,1,17,1,2800
15068,57,1,17,1,3500
15069,29,1,17,1,2000
15069,29,0,17,1,2000
15070,29,1,17,1,1500
15070,29,0,17,1,1500
15072,39,1,17,1,NA
15072,38,0,17,1,NA
15073,30,0,17,1,300
15073,25,1,12.5,1,1300
15074,30,0,17,1,460
15074,26,1,12.5,1,1400
15075,31,1,7,1,1200
15077,51,0,17,1,2400
15078,51,0,17,1,1700
15079,63,1,3.5,1,710
15079,29,0,3.5,1,290
15079,25,1,9.5,1,200
15080,63,1,3.5,1,1000
15080,30,0,7,1,240
15081,25,1,12.5,1,650
15081,30,0,7,1,150
15082,39,0,7,1,NA
15083,60,1,9.5,1,200
15084,59,1,9.5,1,NA
15085,66,1,17,1,1120
15087,52,1,7,1,6000
15088,52,1,7,1,NA
15091,39,1,12.5,1,1800
15091,37,0,17,1,1200
15092,26,0,7,1,400
15093,34,1,7,1,600
15094,51,1,7,1,1000
15094,42,0,7,1,220
15094,22,1,12.5,1,890
15095,51,1,7,1,1000
15095,23,1,12.5,1,1000
15096,28,0,17,1,60
15097,38,1,14,1,1150
15098,39,1,14,1,NA
15099,42,1,14,1,1700
15100,42,1,12.5,1,950
15101,37,1,7,1,1200
15102,67,0,17,1,NA
15103,74,1,17,1,1500
15103,49,0,14,1,240
15103,50,1,14,1,300
15104,42,0,17,1,1450
15105,42,0,17,1,1100
15106,45,1,9.5,1,1200
15107,20,0,14,1,660
15108,20,0,14,1,490
15109,61,0,9.5,1,280
15109,26,0,17,1,200
15110,43,0,12.5,1,800
15110,27,1,14,1,800
15111,44,0,7,1,1040
15111,20,1,9.5,1,450
15115,35,1,9.5,1,300
15115,26,0,7,1,150
15115,29,1,9.5,1,400
15116,36,1,7,1,200
15117,41,0,7,1,250
15119,27,1,7,1,150
15120,31,0,9.5,1,400
15120,24,1,7,1,400
15121,47,0,17,1,1000
15121,23,1,14,1,600
15121,21,0,17,1,600
15123,55,1,12.5,1,6150
15123,44,0,12.5,1,5450
15124,25,1,14,1,500
15125,52,1,17,1,2600
15126,19,1,7,1,600
15126,25,1,12.5,1,1400
15126,31,1,12.5,1,NA
15127,39,1,7,1,1200
15127,42,0,9.5,1,500
15127,28,1,12.5,1,1000
15128,57,1,14,1,1800
15129,42,0,14,1,890
15131,33,1,9.5,1,900
15131,41,0,12.5,1,200
15132,34,0,12.5,1,500
15133,44,1,3.5,1,540
15133,47,0,7,1,630
15133,17,1,3.5,1,300
15134,52,1,7,1,NA
15135,23,1,7,1,NA
15136,43,1,7,1,990
15136,19,1,9.5,1,600
15137,32,1,12.5,1,1628
15138,27,1,12.5,1,1200
15138,22,0,12.5,1,500
15139,49,1,12.5,1,1500
15139,25,0,14,1,400
15139,24,1,14,1,750
15139,22,0,12.5,1,350
15139,20,1,12.5,1,450
15140,36,1,7,1,2006
15141,63,1,12.5,1,1000
15141,31,0,17,1,1500
15141,28,0,14,1,600
15142,65,1,9.5,1,1000
15142,31,0,17,1,800
15142,29,0,14,1,450
15142,27,1,14,1,400
15143,34,1,12.5,1,1350
15144,35,1,12.5,1,1000
15145,52,0,14,1,3000
15145,46,1,9.5,1,4000
15145,21,1,9.5,1,2600
15146,52,0,12.5,1,1500
15146,46,1,12.5,1,2000
15146,21,1,12.5,1,2700
15147,45,1,14,1,4000
15147,44,0,17,1,1600
15148,45,1,14,1,4000
15148,43,0,17,1,1700
15151,46,1,9.5,1,1000
15151,53,0,9.5,1,600
15151,32,1,9.5,1,NA
15151,27,0,12.5,1,700
15151,35,1,17,1,800
15152,46,1,17,1,1000
15152,53,0,17,1,1000
15152,32,1,9.5,1,400
15152,18,0,9.5,1,200
15152,28,0,12.5,1,800
15152,36,1,14,1,1000
15153,50,1,12.5,1,2500
15154,51,1,7,1,1700
15155,56,1,9.5,1,150
15155,50,0,3.5,1,240
15156,36,1,17,1,600
15157,42,1,9.5,1,1050
15157,17,0,9.5,1,800
15158,61,1,17,1,2000
15158,53,0,17,1,1200
15158,28,1,14,1,1000
15160,34,1,12.5,1,650
15160,32,0,12.5,1,300
15162,43,0,14,1,2000
15162,34,0,9.5,1,1200
15162,34,1,9.5,1,1200
15163,47,0,14,1,1470
15165,53,1,12.5,1,1900
15165,23,0,14,1,600
15166,57,1,14,1,350
15166,43,0,12.5,1,350
15167,43,1,3.5,1,300
15168,37,0,12.5,1,1100
15170,47,1,9.5,1,200
15171,59,1,9.5,1,775
15171,21,0,14,1,1000
15174,40,0,7,1,160
15174,18,1,7,1,100
15175,37,0,17,1,2300
15176,37,0,14,1,NA
15177,30,1,7,1,2500
15177,31,0,12.5,1,2000
15177,24,1,14,1,2000
15178,27,1,12.5,1,1500
15179,51,1,12.5,1,2000
15180,63,1,12.5,1,NA
15180,60,0,12.5,1,NA
15181,30,0,14,1,1381
15182,30,0,14,1,1280
15183,59,1,3.5,1,400
15183,30,0,7,1,200
15183,28,1,3.5,1,350
15183,26,1,3.5,1,600
15184,59,1,3.5,1,400
15184,30,0,7,1,200
15184,28,1,3.5,1,450
15184,27,1,3.5,1,600
15186,27,0,9.5,1,150
15186,36,1,12.5,1,360
15187,56,0,3.5,1,270
15187,33,0,12.5,1,120
15188,56,0,7,1,344
15188,32,0,12.5,1,NA
15189,24,0,12.5,1,650
15190,25,0,9.5,1,150
15191,48,1,7,1,1800
15192,53,1,7,1,1440
15193,67,1,3.5,1,700
15193,27,0,9.5,1,200
15194,67,1,7,1,400
15194,27,0,12.5,1,220
15194,28,1,7,1,NA
15196,31,0,7,1,210
15198,38,1,9.5,1,1000
15200,29,0,17,1,2040
15200,30,0,14,1,900
15202,35,0,14,1,300
15203,35,1,14,1,500
15204,77,0,7,1,550
15205,27,0,12.5,1,735
15206,27,0,12.5,1,740
15207,31,1,17,1,800
15207,31,0,17,1,400
15209,27,0,14,1,525
15210,27,0,14,1,500
15212,34,0,12.5,1,600
15212,34,0,12.5,1,600
15213,34,0,12.5,1,300
15213,34,0,12.5,1,300
15214,30,0,14,1,NA
15214,27,1,14,1,NA
15215,47,0,9.5,1,970
15215,19,1,12.5,1,40
15216,47,0,9.5,1,900
15217,56,0,12.5,1,NA
15218,30,1,14,1,2895
15218,26,0,12.5,1,250
15219,60,0,12.5,1,780
15220,61,0,12.5,1,820
15220,36,1,9.5,1,720
15221,26,0,17,1,800
15222,43,1,7,1,400
15223,43,1,7,1,600
15224,25,0,14,1,800
15224,27,0,12.5,1,1260
15225,25,0,14,1,950
15225,26,0,14,1,1500
15226,45,0,17,1,3900
15227,26,1,17,1,1200
15228,67,0,14,1,2050
15229,44,1,12.5,1,6500
15229,43,0,17,1,3000
15230,50,0,12.5,1,3000
15230,30,1,14,1,3600
15231,54,0,12.5,1,550
15231,28,0,14,1,NA
15231,19,1,14,1,NA
15232,42,0,12.5,1,1400
15234,34,1,17,1,1800
15235,60,1,9.5,1,1500
15236,44,0,12.5,1,100
15237,38,0,7,1,750
15238,34,0,17,1,NA
15239,51,0,17,1,2200
15239,55,1,17,1,5000
15240,41,1,7,1,130
15241,20,1,9.5,1,600
15242,52,0,9.5,1,350
15243,30,0,17,1,2200
15245,40,1,12.5,1,2100
15245,38,0,17,1,1800
15246,22,1,9.5,1,800
15246,18,0,9.5,1,400
15247,41,0,9.5,1,150
15247,21,1,9.5,1,NA
15248,33,1,12.5,1,900
15249,65,1,7,1,1200
15249,60,0,7,1,48
15249,24,0,17,1,600
15250,41,0,12.5,1,1100
15251,36,1,9.5,1,2600
15251,34,0,7,1,200
15252,24,1,9.5,1,1100
15254,48,1,7,1,200
15255,35,1,9.5,1,300
15255,33,0,9.5,1,NA
15258,32,1,7,1,450
15258,34,0,12.5,1,450
15259,33,1,7,1,450
15259,32,0,9.5,1,450
15260,61,1,9.5,1,945
15262,56,1,7,1,1200
15262,22,1,7,1,400
15263,64,1,7,1,800
15263,32,1,14,1,280
15263,24,0,12.5,1,400
15263,21,1,12.5,1,350
15264,22,1,12.5,1,900
15267,29,1,3.5,1,1050
15268,49,1,9.5,1,5000
15268,38,0,12.5,1,3000
15269,31,1,17,1,1300
15269,32,0,14,1,2000
15270,50,1,17,1,3420
15270,44,0,17,1,2600
15271,62,1,17,1,NA
15271,20,1,14,1,NA
15271,19,1,9.5,1,NA
15272,61,1,7,1,600
15272,28,0,9.5,1,NA
15273,55,1,17,1,3400
15273,52,0,17,1,1450
15274,41,0,7,1,60
15276,59,1,7,1,1000
15276,51,0,7,1,450
15276,32,1,17,1,600
15276,22,1,7,1,450
15276,30,1,9.5,1,450
15277,54,1,9.5,1,450
15278,46,0,3.5,1,350
15278,24,1,9.5,1,300
15279,30,1,17,1,NA
15280,30,1,17,1,NA
15281,37,0,12.5,1,1200
15282,30,0,9.5,1,550
15283,30,0,9.5,1,700
15284,51,0,12.5,1,960
15285,51,0,17,1,1700
15285,22,1,14,1,600
15286,55,1,7,1,300
15286,28,0,14,1,80
15287,69,0,12.5,1,550
15287,33,0,14,1,360
15288,38,1,9.5,1,500
15288,14,1,7,1,200
15289,55,0,7,1,200
15292,41,1,12.5,1,300
15292,34,0,9.5,1,400
15293,41,1,12.5,1,400
15293,98,0,9.5,1,500
15294,43,1,17,1,5000
15294,56,0,17,1,1500
15294,24,1,14,1,400
15295,62,1,17,1,6000
15295,56,0,14,1,1190
15295,24,1,14,1,400
15296,50,1,14,1,2500
15296,49,0,17,1,2500
15297,51,1,14,1,2900
15297,49,0,17,1,2900
15298,35,1,7,1,750
15298,45,1,9.5,1,800
15299,39,1,17,1,500
15299,39,1,9.5,1,500
15300,50,0,17,1,NA
15300,54,1,17,1,NA
15300,24,1,14,1,785
15301,51,0,12.5,1,NA
15301,27,0,14,1,586
15301,25,1,14,1,880
15302,28,0,7,1,300
15302,26,0,12.5,1,400
15303,25,0,12.5,1,300
15306,43,0,9.5,1,800
15306,21,0,12.5,1,300
15307,53,1,9.5,1,1500
15307,50,0,9.5,1,1100
15308,31,1,7,1,450
15308,29,0,7,1,600
15309,32,1,7,1,450
15309,29,0,7,1,700
15310,48,0,9.5,1,600
15310,21,1,9.5,1,130
15310,19,1,9.5,1,480
15311,48,0,9.5,1,680
15311,25,1,9.5,1,600
15311,22,1,9.5,1,600
15311,22,1,9.5,1,300
15311,19,1,9.5,1,500
15313,38,1,7,1,800
15313,38,0,7,1,150
15314,38,1,7,1,800
15314,38,0,7,1,250
15314,71,1,7,1,500
15315,71,0,7,1,40
15315,47,1,7,1,85
15315,34,0,7,1,200
15316,71,0,7,1,60
15316,34,0,7,1,50
15317,61,1,7,1,3000
15317,16,1,9.5,1,1500
15318,62,1,3.5,1,1800
15318,16,1,3.5,1,1000
15319,26,0,9.5,1,600
15319,35,0,9.5,1,1000
15320,34,0,17,1,1580
15321,34,0,17,1,1180
15322,41,1,14,1,630
15322,38,0,17,1,280
15325,36,1,12.5,1,400
15326,24,1,14,1,NA
15326,22,1,7,1,NA
15327,49,0,9.5,1,300
15328,63,0,7,1,280
15328,35,1,7,1,430
15329,26,1,7,1,1150
15329,26,0,17,1,100
15330,51,0,7,1,770
15330,23,1,9.5,1,1200
15331,23,1,9.5,1,900
15331,21,1,9.5,1,600
15334,55,1,9.5,1,430
15337,29,1,12.5,1,1000
15337,25,0,12.5,1,1800
15338,54,1,7,1,2600
15338,56,0,17,1,1500
15339,52,1,7,1,1000
15340,33,1,12.5,1,1880
15342,63,1,12.5,1,1000
15343,28,1,17,1,1300
15345,35,1,17,1,4800
15346,38,1,7,1,NA
15347,41,0,14,1,1900
15349,65,1,7,1,400
15350,51,1,17,1,1200
15351,35,1,9.5,1,3000
15352,51,0,12.5,1,900
15353,22,1,12.5,1,1000
15354,38,0,17,1,450
15355,38,0,17,1,500
15357,59,0,17,1,700
15360,40,0,17,1,1900
15361,40,0,17,1,1550
15362,34,0,12.5,1,2200
15363,75,0,7,1,3000
15364,27,1,12.5,1,600
15365,29,1,12.5,1,700
15367,37,0,7,1,390
15369,37,0,7,1,410
15370,54,1,3.5,1,200
15372,48,1,7,1,3000
15372,22,0,14,1,600
15373,48,1,7,1,800
15373,20,0,14,1,600
15374,62,1,12.5,1,1200
15374,57,0,12.5,1,600
15374,30,0,12.5,1,600
15375,45,1,7,1,530
15375,35,0,7,1,700
15376,46,1,7,1,1700
15376,33,0,7,1,750
15377,57,1,9.5,1,3045
15377,59,0,7,1,300
15378,57,1,7,1,2000
15380,69,0,17,1,1100
15380,37,1,17,1,1000
15381,52,1,17,1,NA
15381,53,0,17,1,NA
15382,31,1,17,1,750
15383,28,1,7,1,400
15383,28,0,12.5,1,150
15384,49,1,7,1,1000
15385,48,1,9.5,1,800
15385,48,0,12.5,1,530
15386,34,0,12.5,1,3100
15387,45,1,7,1,3400
15388,48,1,12.5,1,400
15388,44,0,12.5,1,NA
15389,42,1,7,1,NA
15389,35,1,3.5,1,NA
15390,19,0,9.5,1,1000
15390,18,1,9.5,1,1000
15391,54,0,14,1,320
15392,38,1,7,1,300
15392,37,0,12.5,1,300
15393,28,1,14,1,1300
15393,73,1,14,1,1300
15395,29,1,9.5,1,700
15396,44,1,14,1,5000
15396,45,0,12.5,1,1600
15397,34,1,9.5,1,7000
15398,34,1,9.5,1,10000
15399,66,0,12.5,1,380
15400,45,1,14,1,850
15400,49,0,17,1,1580
15401,57,1,7,1,700
15402,57,1,7,1,400
15403,31,1,9.5,1,NA
15406,32,1,9.5,1,300
15407,33,0,12.5,1,1200
15408,33,0,12.5,1,380
15409,52,1,12.5,1,900
15409,37,0,17,1,1380
15410,52,1,17,1,3000
15410,37,0,17,1,1118
15413,34,0,12.5,1,340
15414,49,0,3.5,1,275
15414,22,1,12.5,1,280
15415,52,0,3.5,1,650
15415,22,1,12.5,1,300
15416,73,1,7,1,870
15416,43,1,7,1,200
15419,49,1,7,1,800
15420,59,0,12.5,1,1900
15422,47,0,17,1,1180
15423,48,0,17,1,1870
15424,28,1,17,1,500
15424,29,0,14,1,825
15425,52,1,12.5,1,500
15425,51,0,12.5,1,800
15425,25,1,14,1,800
15426,32,1,17,1,800
15426,30,0,14,1,356
15427,33,1,17,1,800
15427,30,0,14,1,650
15428,37,1,12.5,1,2500
15429,38,1,12.5,1,NA
15429,37,0,14,1,NA
15430,33,1,12.5,1,800
15431,34,1,3.5,1,600
15432,43,0,12.5,1,950
15433,44,0,12.5,1,1350
15434,42,0,17,1,1200
15434,41,1,17,1,1000
15435,43,0,17,1,1500
15435,42,1,12.5,1,1500
15436,41,1,7,1,150
15437,61,1,7,1,1000
15437,31,0,14,1,1500
15437,31,0,17,1,1000
15437,41,1,14,1,1700
15438,34,0,17,1,683
15438,33,0,12.5,1,180
15438,26,1,12.5,1,1200
15439,49,1,7,1,850
15440,35,0,14,1,NA
15441,35,0,12.5,1,800
15442,27,1,3.5,1,600
15442,19,1,9.5,1,800
15443,53,1,7,1,400
15443,23,0,9.5,1,120
15443,21,0,14,1,270
15444,53,1,7,1,250
15448,55,1,7,1,NA
15448,26,1,12.5,1,NA
15448,24,0,12.5,1,NA
15449,55,1,3.5,1,NA
15449,52,0,7,1,500
15449,29,1,12.5,1,3200
15449,30,0,12.5,1,2600
15450,47,1,12.5,1,3600
15450,49,0,9.5,1,1200
15451,53,1,17,1,3000
15451,49,0,14,1,1000
15452,54,1,12.5,1,2000
15452,58,0,17,1,2200
15452,32,1,12.5,1,900
15452,27,1,9.5,1,900
15452,20,1,12.5,1,900
15453,42,1,12.5,1,880
15453,36,0,7,1,1100
15454,41,1,9.5,1,400
15454,42,0,9.5,1,40
15455,26,0,7,1,700
15456,53,1,12.5,1,970
